subjek,video_id,video_title,author,comment,like_count,published_at
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@OnlyPans12,"Presidennya Ahok, menkeunya Pak Purbaya, sejahtera negara ini.",0,2025-10-03T06:05:59Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@iwannpg4753,Kok suka ya lihat karakter bapak Mentri 1 ini...👍👍👍,1,2025-10-03T03:56:40Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@slametngatino2474,Mantap ini pak menteri juos juos,0,2025-10-03T03:27:38Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@DewiKartini-b7w,Semoga bpk menkeu diberi kesehatan aleh Allah SWT.untuk menyelesaikan masalah keuangan dinegri  ini,1,2025-10-03T03:22:23Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@sutopocahyadi,"Kita kawal dan lindungi terus pak Purbaya,,, pasti bisaaaa!!!",0,2025-10-03T03:12:49Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@margiyanto6649,Banyak gaya,0,2025-10-03T02:12:54Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@josuasitinjak7820,"Pak Purbaya Wapres 2029, kalau boleh tandemnya Bapak Dedi Mulyadi.",0,2025-10-03T01:38:10Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@PrimaPhone-f5x,"Bukan soal duduk tdknya yg dibutuhkan rakyat ..alias pencitraan...
Rakyat butuh kerja nyata yg bisa mengembalikan keadaan ekonomi seperti dulu...
rakyat SDH menjerit ekonmi",0,2025-10-02T23:04:21Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@linairliana7854,"Wajah2 direksi BNI tegang2 ketika p.mentri gak mau duduk di kursi utama....😂😂😂😂😂
Dr situ anda smua blajar ya direksi2....bahwa tdk smua org suka di istimewakan...smga anda2 jd spt itu",0,2025-10-02T23:01:02Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@elsyeahmadahmadandalas5884,"Kepolosan, keterbukaan, dan sewajarnya, apa adanya itulah sosok menkeu kita yg baru, mencerdaskan putra putri bangsa cara beliau memberikan penjelasan yg sifatnya transparan ini yg rakyat suka dari beliau tidak terkesan Arogan, sehat selalu dan panjang umur ya boss 👍🙏",18,2025-10-02T23:00:52Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@widjiutomo1243,"oi kemana aja loe, teman lama ni...",0,2025-10-02T22:50:06Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@mamigembul4573,Salfok sama.bajunya si cece2 dah kek mo pergi pesta,0,2025-10-02T12:14:50Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@EdyAzizi-hx1lc,Cocok banget sama tribuns ❤❤,0,2025-10-02T12:03:47Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@yantisuprianti5308,Keren pak mentri purbaya,0,2025-10-02T11:19:36Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@tonyansyari5937,Love Purbaya,0,2025-10-02T11:04:20Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@mohirfan9414,"Semoga jadi Koboy Djanggo (Bunyamin Sueb), yg membela rakyat.",0,2025-10-02T10:42:41Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@julianchen8519,Mantap pak pur❤,0,2025-10-02T10:07:38Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@aansapanah535,Ayo pa bereskan ke uangan negara jgn sampe tercecer dari tangan ke tangan,0,2025-10-02T09:53:48Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@LembainSegarVitamin-zs1ex,Humbel apa adanya,0,2025-10-02T09:46:52Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@JagalmandalaJagalmandala,Sangat banyak perubahan adanya metri keuangan yg baru,0,2025-10-02T09:03:59Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@sugionosh4510,Manusia 200 T...,0,2025-10-02T08:55:20Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@kudatroya-d1u,"Cari royke Bung, tauke nya itu dia disana. Ga usah malu2 sikatt bandarr2 agen2 kreditt di BNI. KOMANDO!!",0,2025-10-02T08:17:47Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@usamahabdurrazzaq150,kalau yang ini asliii ... real .... tapi kalau dedi mulyadi itu palsu ... pencitraan ... yang diurus receh ... coba suruh ngurus pagar laut ...?,0,2025-10-02T08:16:47Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@ayliayli2398,Menkeu idola yg ceria & ber adab.,1,2025-10-02T08:11:29Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@labaco653,Selamat Beliau menjabat jadi Mentri kok jadi ganteng Beliau dan wajahnya bersinar.,0,2025-10-02T06:38:55Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@desuhamdi8700,Tunggu aja.... ga lama lagi ott...,0,2025-10-02T06:29:07Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@bgoychannel1536,"Lumayanlah diantara banyak menteri² yg rusak, msh ada menteri harapan rakyat macam Purbaya & AHY.. bagusnya yg rusak² n gak kompeten disingkirkan semua.",2,2025-10-02T06:25:31Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@Donidoni1Doni1234,Lah alarmnya nyala :'v,0,2025-10-02T06:02:41Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@LabuanHutabarat,"Kursix semua sama.....krn yang Rapat pejabat2 Bank BNI.....😂😂😂😂, Beliau takut kalau kursix sdh dijampi2, jdi wajar....😂😂😂😂 cari kursi secara acak....😂😂😂😂",0,2025-10-02T05:49:09Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@ummualmahira7600,"Kok ga penting isi britanya,yg penting itu kebijakan dia masih memberatkan rakyat Ndak...kalo semua pajak masih seperti ini ya ga ngaruh",0,2025-10-02T04:38:07Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@didinurdian9690,bersahaja..,0,2025-10-02T04:04:35Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@pejuangleres,10 Thun lebih kita diperas dengan kenaikan pajakkkk yg mencekik rakyat ...dengan bergantinya pak purbaya mnjadi Kemenkeu semoga rakyat mnjadi lebih bhagia lagi,0,2025-10-02T03:51:43Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@masAgoes_Vespa,"Purbaya : Teman lama Nih...
Teman Lama : Teman sih teman tapi deg-deg an gua nya mah",0,2025-10-02T03:39:46Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@opitanjung11,Gaskeun pak...,0,2025-10-02T02:37:00Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@kertascoret374,Blusukan wkwk,0,2025-10-02T02:01:34Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@Jerryoktal13c,Mentrinya yg keliling salaman...low  profile,0,2025-10-02T01:47:32Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@almukarom4214,Ujung² nya di capres kan sama partai politik,0,2025-10-02T00:43:42Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@SoeharwatiSoeharwati-r1t,Hebat pak pur sederhana,0,2025-10-01T23:43:57Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@NurhayatiLilis-zn2nb,Banyak pemimpin yg gila hormat. Tapi P. Purbaya tidak demikian. Sehat dan semangat terus P. Purbaya demi Rakyat kecil indonesia,0,2025-10-01T22:10:11Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@diahsamsung2243,Semangat pak Menkeu....,0,2025-10-01T21:37:42Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@probosasongko-gk2bl,"Pak Purbaya : ""Yakin lu gw nggak diusir?""
Mana ada yg berani, Pak.😂",0,2025-10-01T21:07:08Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@sofasofaaja1214,"BNI bnyak mafia, tmn ku punya dana di situ di salahgunakan , semoga dengan bergantinya mentri keuangan trbuka dana tmn saya yng di blok BNI, kasihan rakyat hasil jerih  payah sendiri di persulit puluhan tahun, semoga  d sadar Hai orang2 dzolim",0,2025-10-01T21:00:42Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@maztox9240,"Doaku Mas Menkeu Purbaya jd WAPRES  th 2029  sekolahnya jelas,jujur dan tidak menjilat, pintar, pro rakyat n humble, integritas tdk diragukan...wis kurang opo maneh...❤❤ dan partai /dpr jgn coba2 usaha geser2/copot purbaya,kalian pasti di buly dan ditinggalkan rakyat seluruh nusantara...Semangat mas menkeu.",14,2025-10-01T19:49:00Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@Sudarmadjiji,❤ senyumya 🥰,0,2025-10-01T17:55:06Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@odongasvenk,MENTRI SATU-SATUNYA YG GW ANGGAP SEBAGAI MENTRI,2,2025-10-01T15:31:53Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@alvianto172Vian,Pak saya pengen kerjainta lowongan pak Purbaya atau orang BNI tlong dong.. anak saya baru lahir kena PHK :(,0,2025-10-01T14:46:03Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@PandegaArgantara,"Hallo para Pejabat Bank Himbara yang suka duduk di Kursi Empuk,,,,,,,😂😂😂",0,2025-10-01T14:28:34Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@scistore215,"Pak Purbaya tidak jaim dan sok2 wibawa, orangnya terlihat gesit sat set, mampir ke BNI padahal bisa saja Beliau yg panggil Para Direksi BNI untuk datang menghadap ke kantornya KemenKeu, tapi ini Pak Purbaya sendiri yang turun langsung ke BNI.

Semoga ini memberi contoh ke semua Menteri yg lain untuk Gercep dan turun langsung ke semua instansi terkait dengan bidangnya masing2, tidak perlu jelimet birokrasi yg penting saling menghormati",0,2025-10-01T14:27:57Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@muhkus1427,Tetap hati2 pak... Banyak penjilat spertinya...,0,2025-10-01T14:27:11Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@Toyibatun-kc9ip,"Pk Purbaya ganteng pinter cerdas degane kambil ijo, bejane sing duwe bojo, duwie akeh pisan, smga rakyat sejahtera",0,2025-10-01T14:04:58Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@FreakFreak-w2y,Orang nya ganteng semoga kedepannya lebih baik,0,2025-10-01T14:01:46Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@najahmobile5349,Sebaiknya pejabat kayak beliau,0,2025-10-01T13:35:59Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@wiwikmarlin8498,Pak mentri ramah banget mau menyapa dan berjabat tangan,0,2025-10-01T13:14:15Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@YantoNyampai,Pak mentri ini tegas tapi sangat menghargai pekerja,0,2025-10-01T13:12:11Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@fidafida8193,pak purbaya ganteng,0,2025-10-01T12:53:26Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@Kenanga.03,"Gaya Rock Star, Make NKRI GREAT AGAIN ❤",0,2025-10-01T12:52:27Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@denisupriyanto5166,patut di contoh TDK gila harta dan jabatan....selalu rendah hati ...Menkeu terhebat.,1,2025-10-01T12:16:02Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@listiyantomoechlis4850,BIAYA ADMINISTRASI BANK ..... MENELAN ATAU MERAMPOK TABUNGAN KECIL HINGGA HABIS LUDES.... TANUNGAN BESAR SEMAKIN BESAR..... HEHEHE,0,2025-10-01T11:55:35Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@listiyantomoechlis4850,TABUNGAN KECIL..... HABIS UNTUK BAYAR ADMINISTRASI BIAYA BANK..... MERAKYATKAH .... ??????,0,2025-10-01T11:52:45Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@hartomoygy,"Wah, ada bu Alexandra Askandar....sekarang di BNI rupanya",0,2025-10-01T11:18:01Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@bungakertas5573,Ga gila jabatan,0,2025-10-01T10:59:32Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@abyanisagya5039,Kalau di lihat lihat auranya kayak pak anis,0,2025-10-01T10:56:15Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@darnakade4532,Menkeu royal SM anggaran ut belanja pegawai dr Sulawesi Selatan Makassar 🙏,0,2025-10-01T10:51:35Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@Fitayani-w3y,Pak Purbaya orang yg bersahaja👍,0,2025-10-01T10:31:08Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@wiwincipto,"Sy seneng baca komentar2 nya ...smg pak Purbaya dan yg komen baik2 ttg Beliau , slalu dlam lindungan Allah swt . .aamiin",1,2025-10-01T10:14:38Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@SugiartoGito-o4k,"Hati hati pada saat di tuntun untuk duduk Pak Pur..... 
Nanti ada jarumnya....",0,2025-10-01T10:08:10Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@Youtuberamah,"Bismillahirrahmanirrahim 
Semoga Allaah berikan bimbingan dan petunjuknya, sehingga beliau bisa amanah dalam menjalankan tugas utk bisa meningkatkan ekonomi masyarakat.
Man Jadda wajadda",0,2025-10-01T10:03:06Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@iyos4762,Seneng lihat orang pinter..,0,2025-10-01T09:59:41Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@AlchemyArka,Ternyata di petinggi BNI banyak penjilat nya,0,2025-10-01T09:25:42Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@GimanSaptosudiono,Nanti ada yg ngomong pencitraan,0,2025-10-01T09:11:32Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@ibrahimhadi2121,Tahan kebofohan fan tidak adil lebih haik tinggal kursih diluar itu lebih bagus,0,2025-10-01T09:05:48Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@ibrahimhadi2121,Nggaau duduk kutsih utama lebih baik keluar lebih bagus,0,2025-10-01T09:04:58Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@diditsss4124,Menteri yg humble dan kebijakan nya berpihak pada rakyat kecil. Kebalikan dr sri mulfirauni,0,2025-10-01T08:56:50Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@masthello,"Bapak ini lgi membangun individual branding, dan menunjukkan bahwa tidak salah memilih beliau sebagai mengkeu..",0,2025-10-01T08:39:09Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@fikrimaulana7043,Itulah klu memilih bawahan seorang menteri gimna pemimpinnya,0,2025-10-01T08:24:46Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@hendribs2688,"Itu yang lagi ngumpul suruh kerja pak, jamgan nyantai2 saja di kantor pake ac.",0,2025-10-01T08:12:52Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@derecktan2635,"Mantaaab pak.. Jangan terlena dengan rayuan para pencuri koruptor bedasi... 

Munafik penjilat semua tuh pak",0,2025-10-01T08:03:46Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@HeraDarwis,❤❤❤❤❤,0,2025-10-01T07:33:10Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@made4146,mirip Mari'e Muhammad😍😇,0,2025-10-01T07:25:56Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@BaikAjaterus,"Semoga ada kebijakan yang baik bagi kebawah...
Tekankan lah bagi yang diatas .. buat yang dibawah...
(T3men saya yang ketik)",0,2025-10-01T07:21:30Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@pohonsurgaku9177,"Mentri yang ada di kabinet seharusnya seperti ini punya kapasitas, jangan dari titipan parpol dan bukan  dari balasbudi politik",0,2025-10-01T07:19:54Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@samboro5473,"Ya Allah
Lindungi Pak Menkeu Purbaya
Tuntun Beliau untuk amanah dan sukses dalam membangun ekonomi rakyat dan negeri ini semakin baik. Aminn Ya Allah 🤲🏼",17,2025-10-01T07:16:21Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@tinarmarianimanalu1484,"Kerennnn ,,, luarbiasa pak Menkeu",0,2025-10-01T06:39:55Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@jeniradja1586,Fungsi kontrolnya juara pak Menteri keuangan 😊😊,0,2025-10-01T06:07:55Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@faisalhardihardi2875,Ibu nya entotan enak itu,0,2025-10-01T05:54:16Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@ErmeilusRahman,Keren seoarang kemenkeu  yang nothing to lose  bekerja demi kepentingan rakyat agar keadaan ekonomi lebih baik.,2,2025-10-01T05:37:34Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@HasanMuchamad-j7g,Hebat nih menkeu....muter nyalamin satu satu loch.....biasanya bawahan yg maju nyalamin....ini kebalik....sehat selalu menkeu...,0,2025-10-01T05:26:52Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@iskandarzul3951,gemetar rapat diawasi menteri,0,2025-10-01T05:26:08Z
Purbaya Yudhi Sadewa,D8lt888furM,"Momen Menkeu Purbaya Tolak Duduk di Kursi Utama saat Rapat Kantor BNI, Pilih Gabung dengan Direksi",@hadinurrohman621,❤❤❤,0,2025-10-01T05:21:44Z
