date,tokoh,text,clean_text,label,source
2025-12-04T10:39:00Z,Purbaya Yudhi Sadewa,"Saya ulangi barkali-kali di bagian""makin pusing Purbaya tambah pusing tdk apa2 pusingmu mulia untuk rakyat"" karena beliau bekerja di jln yg benar,,semoga Pak Purbaya diberi kesehatan dan rezeki yg lancar agar bisa terus memimpin di Kementrian RI❤❤❤",ulang barkalikali bagianmakin pusing tambah pusing apa2 pusing mulia rakyat beliau kerja jln benarsemoga beri sehat rezeki lancar terus pimpin tri,positif,manual
,Purbaya Yudhi Sadewa,"Gua masih mau hidup. Mau komentari pemerintahan juga ngeri² sedep skrng, walaupun ada nya kebebasan berpendapat. Yang berpower semoga bisa mewakili deh. 
Males di track dan kena intimidasi lalu klarifikasi. 🥱😏",gua hidup komentar perintah ngeri sedep skrng walaupun bebas dapat berpower moga wakil deh males track kena intimidasi klarifikasi,netral,manual
2025-09-05T04:50:34Z,Sri Mulyani Indrawati,Jadi netizen yg pinter dikit... jangan langsung percaya dg berita di medsos....,netizen pinter dikit langsung percaya berita medsos,positif,manual
2025-10-20T13:23:18Z,Purbaya Yudhi Sadewa,"Yang jelas di kangenin Rakyat lah model kaya Pa Purbaya enak di ikuti bikin kangen Rakyat membela dan mendukung Menkue kita yg Ganteng n cerdas kerjanya sag seg nyata mbok dari duluuuuu Pa Purbaya,Sehat selalu pa Purbaya👍🏻👍🏻👍🏻👍🏻🙏🏻🙏🏻",jelas kangenin rakyat lah model kaya enak ikut kangen rakyat bela dukung menkue ganteng cerdas kerja sag seg nyata mbok duluuuuu purbayasehat selalu,positif,manual
2025-12-05T08:01:41Z,Purbaya Yudhi Sadewa,mantap pa mentri,mantap tri,positif,manual
2025-06-27T10:43:39Z,Sri Mulyani Indrawati,Selamat sore ❤,selamat sore,netral,manual
2025-08-31T04:37:47Z,Sri Mulyani Indrawati,Woww Mantep rumahnya,woww mantep rumah,netral,manual
2025-10-31T20:51:26Z,Purbaya Yudhi Sadewa,"Orang Sunda mah jelemana Lempeung, wani ngababad berarti gs wani ngambil resiko. Sakalina ngejeut lawan na pasti ngagebeur ulah salah ieu Purbaya lain orang sembarangan.",orang sunda mah jelemana lempeung wani ngababad arti wani ngambil resiko sakalina ngejeut lawan ngagebeur ulah salah ieu orang sembarang,netral,manual
2025-11-29T06:43:01Z,Purbaya Yudhi Sadewa,Keren Bp Purbaya ❤,keren,positif,manual
2025-12-05T04:02:30Z,Purbaya Yudhi Sadewa,"Jangan takut , tuhan bersama kita . Sementara iblis bersama mereka .",takut tuhan sama iblis sama,positif,manual
,Purbaya Yudhi Sadewa,"Perhatikan hanya pak purbaya yg mencatat sekecil apapun penyampaian Rapat. Lihat yang lain 😢

Jgn salah, ini hal2 yg ga banyak dinotis org tapi disitulah kita lihat kesungguhan dan keseriusan seseorang",perhati catat kecil apa sampai rapat lihat salah hal2 not org situ lihat sungguh serius orang,netral,manual
2025-12-05T01:54:37Z,Purbaya Yudhi Sadewa,Yo wis bapak kasih tau lah ke pak purbaya ... manusia kan ga ada yg sempurna pak .. tolong dukung kekurangannya .... demi keselamatan negara kita dari para koruptor2 pak ..... semangat ... 💪,wis kasih tahu lah manusia sempurna dukung kurang selamat negara koruptor2 semangat,positif,manual
2025-12-05T11:12:07Z,Purbaya Yudhi Sadewa,Karena tindakan menteri keuangan yg satu ini mengganggu keuangan mereka😂😂😂,tindak uang satu ganggu uang,netral,manual
2025-11-03T03:15:46Z,Purbaya Yudhi Sadewa,"Menkeu Purbaya..sosok amanah,jujur,tegas, mentingin rakyat. Yang kontra gua pastikan mereka yg lawan arus, takot kebongkar aibnya selaku pejabat po politisi sekalian. Gua heran, mati gak bawa harta, kok dibelain korupsi segala, ngrampas gak org lain/ rakyat",purbayasosok amanahjujurtegas mentingin rakyat kontra gua pasti lawan arus takot bongkar aib selaku jabat politis sekali gua heran mati bawa harta kok bain korupsi segala ngrampas org rakyat,positif,manual
2025-08-31T12:45:27Z,Sri Mulyani Indrawati,ADILI YANG MEMBUAT VIDEO HOAKS tersebut!!!!!!!! SEKARANG JUGA!!!!!,adil buat video hoaks sebut sekarang,positif,manual
2025-12-04T07:55:54Z,Purbaya Yudhi Sadewa,Sdh pasti salah kebijakannya... Mknya rakyat Indonesia tetep miskin..,salah bijak mknya rakyat indonesia tetep miskin,negatif,manual
2025-12-04T16:54:27Z,Purbaya Yudhi Sadewa,Pantesan Bahlul nggak dicopot karena punya kontrak politik,pantesan bahlul copot punya kontrak politik,negatif,manual
2025-12-05T02:27:48Z,Purbaya Yudhi Sadewa,Pertumbuhan bagi kmi tidak penting yg kami mau infrastruktur krn di zaman sby jalan hancur di mana mana dan nginap dijalan bermalam .sdngkan di jaman jokowi pertumbuhan lebih sedikit terasa lebih buah dgn jalan yg mulus dan tidak hambatan apa pun bagi kami yg diplosok kaltim,tumbuh kmi penting infrastruktur zaman sby jalan hancur nginap jalan malam sdngkan jaman tumbuh lebih sedikit asa lebih buah jalan mulus hambat apa diplosok kaltim,netral,manual
2025-12-06T01:05:34Z,Purbaya Yudhi Sadewa,"Pak Purbaya Pinjaman KUR untuk UMKM terkendala oleh OJK, contoh kayak saya sebagai UMKM tidak lolos pinjaman KUR disebabkan ada yg memakan nama saya 7 tahun yg lalu, terjadilah Kredit macet mereka tidak sanggup bayar, saya mau tanya batas waktu BI Checking berapa tahun, Pak apakah BI Checking berlaku seumur hidup mohon pencerahannya Pak .",pinjam kur umkm kendala ojk contoh umkm lolos pinjam kur sebab makan nama tahun jadi kredit macet sanggup bayar tanya batas waktu checking berapa tahun checking laku umur hidup mohon cerah,netral,manual
2025-12-05T00:18:39Z,Purbaya Yudhi Sadewa,Jangan pajak saja yang diperhatikan untok pemasukan  negara mestinya sektor 2 yg laen terutama tambang tambang apa sudah benar cara pengelolaannya.,pajak perhati untok pasu negara mesti sektor laen utama tambang tambang apa benar cara kelola,netral,manual
2025-11-25T11:09:37Z,Purbaya Yudhi Sadewa,Tolong pak ada bantuan bagi para janda terlebih yg usianya sudah tua karena tak bisa lagi bekerja terima kasih,bantu janda lebih usia tua kerja terima kasih,netral,manual
,Purbaya Yudhi Sadewa,"Pak purbaya bagus
Bahlil no...",bagus bahlil,positif,manual
2025-11-26T16:35:36Z,Purbaya Yudhi Sadewa,"Alangkah indahnya jika di Indonesia ada banyak ""Purbaya"" yg jadi pejabat",alangkah indah indonesia jabat,positif,manual
2025-11-02T23:12:20Z,Purbaya Yudhi Sadewa,Pak Purbaya akan jd presiden nih di tahun 2029.. Ibaratnya satrio piningit karna pendekar baru sudah muncul... Smoga tercapai bisa jd presiden,tahun 2029 ibarat satrio pingit karna pendekar baru muncul smoga capai,positif,manual
2025-08-31T08:53:39Z,Sri Mulyani Indrawati,Coba di terjemahkan lebih intelektual betul guru itu beban dan tanggung jawab negara yg harus diperhatikan lebih spesialis. ...dgn anggaran yg sesuai dan ditingkatkan,coba terjemah lebih intelektual betul guru beban tanggung jawab negara perhati lebih spesialis anggar sesuai tingkat,netral,manual
2025-09-01T00:15:43Z,Sri Mulyani Indrawati,Ini video AI hoax jngn mudah percaya,video hoax jngn mudah percaya,positif,manual
2025-09-06T07:27:41Z,Sri Mulyani Indrawati,Adanya A1 Dipergunakan utk fitnah dan hoak hts ada pencerahan buat rakyat agar tak mudah percaya berita hoak,ada guna fitnah hoak hts cerah rakyat mudah percaya berita hoak,positif,manual
,Purbaya Yudhi Sadewa,"Itulah, begitu jauh bedanya, Menkeu yang lalu dengan Menkeu yang sekarang.
Bravo Bpk Purbaya, jaga dan pegang amanah",jauh beda sekarang bravo bapak jaga pegang amanah,positif,manual
,Purbaya Yudhi Sadewa,"Yakin Purbaya akan digulingkan di 2026.
Karena terlalu pro rakyat dan merugikan para koruptor busuk.",yakin guling 2026 terlalu pro rakyat rugi koruptor busuk,positif,manual
2025-12-04T16:02:51Z,Purbaya Yudhi Sadewa,Purbaya dibeking rakyat ❤,beking rakyat,positif,manual
2025-11-01T13:36:02Z,Purbaya Yudhi Sadewa,Pas tuh... 2029 Prabowo - Purbaya..... pasangan top markotob,pas 2029 pasang top markotob,positif,manual
2025-07-25T05:54:54Z,Sri Mulyani Indrawati,"Kalau melihat dari sudut pandang keadilan, sangat tidak adil jika kenaikan gaji hakim hingga 280% bisa langsung cair di 2025, sementara kenaikan gaji PNS yang cuma 8% harus tertunda.",lihat sudut pandang adil adil naik gaji hakim hingga 280 langsung cair 2025 naik gaji pns tunda,negatif,manual
,Purbaya Yudhi Sadewa,"Persis Kayak Anak Saya, GenZ.
Padahal pinter,..Mereka punya gaya dn kemauanNya Sendiri.
Alhamdulillah skrg sdh mandiri😊",persis anak genz pintermereka punya gaya mau sendiri alhamdulillah sekarang mandiri,netral,manual
2025-12-05T06:03:59Z,Purbaya Yudhi Sadewa,Purbaya di bantu rakyat,bantu rakyat,positif,manual
,Purbaya Yudhi Sadewa,"PK PURBAYA ITU BIJAK DAN TEGAS 
TAPI ASYIIIKKK 😂😂😂❤❤❤❤",bijak tegas asyiiikkk,positif,manual
2025-11-13T11:53:56Z,Purbaya Yudhi Sadewa,"Yg Bersebrangan dgn BPK Purbaya simpel saja berarti Bersebrangan dgn Rakyat dgn kebenaran , bestinya Luhut dan Jokowi",bersebrangan bapak simpel arti bersebrangan rakyat benar bestinya luhut,positif,manual
2025-12-05T17:16:56Z,Purbaya Yudhi Sadewa,Kenapa ya selalu dari partai PDIP yg selalu kontra dgn kebijakan Menkeu???,selalu partai pdip selalu kontra bijak,netral,manual
2025-12-05T06:54:11Z,Purbaya Yudhi Sadewa,"Pak Menkeu mulai diserang Penjahat dan Poli.. tikus, jangan takut....takutlah sama Allah & rakyat selalu mendukung Bapak....maju terus panjang mundur",mulai serang jahat pol tikus takuttakutlah sama allah rakyat selalu dukung bapakmaju terus panjang mundur,positif,manual
2025-08-05T09:41:19Z,Sri Mulyani Indrawati,Dana yg di korupsi selama ini yg di sita negara perlu juga di audit sudah berapa triliun..itu juga harus di umumkan..trima kasih,dana korupsi lama sita negara perlu audit berapa triliunitu umumkantrima kasih,netral,manual
2025-07-24T09:37:38Z,Sri Mulyani Indrawati,Kemana Duit 700 trliun kemarin kok defisit terus,duit 700 trliun kemarin kok defisit terus,netral,manual
2025-09-10T13:56:05Z,Sri Mulyani Indrawati,tangkap yg membuat video tersebut,tangkap buat video sebut,positif,manual
2025-12-05T06:11:28Z,Purbaya Yudhi Sadewa,Dpr dewan pencekik rakyat,dpr dewan cekik rakyat,negatif,manual
2025-09-08T18:17:29Z,Sri Mulyani Indrawati,Yang menghabiskan uang negara siapa,habis uang negara,netral,manual
2025-08-17T15:40:45Z,Sri Mulyani Indrawati,"Semoga  ibu selalu Umur Panjang  serta Indonesia Tetap Jaya Makmur,dalam memperingati HUT Ke 80 kemerdekaan Republik Indonesia Emas tetap jaya Abadi selamanya Amin.",moga selalu umur panjang indonesia tetap jaya makmurdalam ingat hut merdeka republik indonesia emas tetap jaya abadi lama amin,positif,manual
2025-09-01T01:21:52Z,Sri Mulyani Indrawati,kl mau kebenaranya lihat video pidato itb jgn asal percaya,benara lihat video pidato itb asal percaya,positif,manual
2025-09-01T01:21:09Z,Sri Mulyani Indrawati,rakyat kuta mudah sekali terprofokasi ya Alloh,rakyat kuta mudah sekali terprofokasi alloh,positif,manual
2025-11-25T05:54:43Z,Purbaya Yudhi Sadewa,Alhamdulillah syukur ya Allah sehat selalu bpk menteri Purbaya,alhamdulillah syukur allah sehat selalu bapak,positif,manual
2025-12-05T22:34:06Z,Purbaya Yudhi Sadewa,"Karena negara ga bs dipercaya... Sekolah tinggi, ada jabatan....MASIH KALAH JAUH DG KORUPTOR YG DG SANTAINYA BERAKSI DI INDONESIA..... HUKUMANNYA RINGAN!! 😅",negara percaya sekolah tinggi jabatanmasih kalah jauh koruptor santai aksi indonesia hukum ringan,netral,manual
2025-08-31T06:56:12Z,Sri Mulyani Indrawati,Kasih aja pak barang2 itu ke rakyat.. ksian mereka lebih butuh buat byr pajak,kasih barang2 rakyat ksi lebih butuh byr pajak,netral,manual
2025-12-05T05:42:56Z,Purbaya Yudhi Sadewa,Sehat slalu bpk purbaya ❤,sehat slalu bapak,positif,manual
2025-11-17T13:10:39Z,Purbaya Yudhi Sadewa,"Haqqul Yaqin, Purbaya Yudhi SADEWA memiliki kekuatan yang di Rahmati Alloh SWT, didukung oleh Pola fikir Rakyat Indonesia yang Sehat dan Religius serta FAKTA yang akurat sebagai senjata yang cepat dan tepat sasaran.",haqqul yaqin milik kuat rahmat alloh swt dukung pola fikir rakyat indonesia sehat religius fakta akurat senjata cepat sasar,positif,manual
2025-08-31T14:12:20Z,Sri Mulyani Indrawati,Harusnya memang begitu....knp ga dr dlu... menunggu di demo kah...menunggu kacau balau kah...atau takut giliran di datangi rmhnya oleh smw kalangan masyarakat.. atau gimana... kenapa baru skr..,harus memang begituknp dlu tunggu demo kahmenunggu kacau balau kahatau takut gilir datang rmhnya smw kalang masyarakat gimana baru skr,netral,manual
2025-09-16T03:06:08Z,Sri Mulyani Indrawati,"Orang Indonesia itu gagap teknologi, makanya mudah terkena HOAX, cepat reaktif tanpa mikir, otak jarang dipakai yg diutamakan emosi, makanya otak tumpul.",orang indonesia gagap teknologi makanya mudah kena hoax cepat reaktif mikir otak jarang pakai utama emosi makanya otak tumpul,positif,manual
2025-12-05T10:14:10Z,Purbaya Yudhi Sadewa,Selama benar maju terus Bpk. Purbaya,lama benar maju terus bapak,positif,manual
2025-12-05T09:22:05Z,Purbaya Yudhi Sadewa,Saya rasa bukan hanya di dukung pak prabowo tapi 80% rakyat Indonesia dukung pak purbaya,rasa dukung rakyat indonesia dukung,positif,manual
2025-08-20T11:57:34Z,Sri Mulyani Indrawati,Gw dr awal dh tau itu AI..tp msh byk yg kemakan..inget indonesia bubar 2030 bisa terjadi klo rakyat gk smart dlm menanggapi situasi..pihak asing sangat diuntungkan dgn adanya perpecahan,awal tahu aitp msh byk kemakaninget indonesia bubar 2030 jadi rakyat smart tanggap situasipihak asing untung ada pecah,positif,manual
2025-11-25T10:02:06Z,Purbaya Yudhi Sadewa,capek bener pak ya,capek bener,netral,manual
2025-11-25T06:18:51Z,Purbaya Yudhi Sadewa,Maju pak mentri ❤,maju tri,positif,manual
2025-07-26T07:30:11Z,Sri Mulyani Indrawati,"aji pegawai Kementerian Keuangan (Kemenkeu) bervariasi tergantung pada golongan, jabatan, dan tunjangan yang diterima. Gaji pokok PNS Kemenkeu diatur dalam Peraturan Pemerintah, dengan rentang terendah sekitar Rp1,68 juta dan tertinggi sekitar Rp6,37 juta per bulan. Selain gaji pokok, PNS Kemenkeu juga menerima tunjangan kinerja yang besarannya bervariasi, bahkan bisa mencapai puluhan juta rupiah per bulan untuk jabatan tertentu.",aji pegawai menteri uang kemenkeu variasi gantung golong jabat tunjang terima gaji pokok pns kemenkeu atur atur perintah rentang rendah rp168 juta tinggi rp637 juta bulan gaji pokok pns kemenkeu terima tunjang kerja besar variasi bahkan capai puluh juta rupiah bulan jabat tentu,netral,manual
2025-11-06T05:45:54Z,Purbaya Yudhi Sadewa,"Harusnya subsidi harga buku tulis, pulpen, pensil dll, buat yg versi pemerintah kalo perlu biar lebih murah. udah gak relevan bikin pelaran menulis.",harus subsidi harga buku tulis pulpen pensil versi perintah perlu lebih murah udah relevan pelaran tulis,netral,manual
2025-10-31T05:37:52Z,Purbaya Yudhi Sadewa,"Krn Pak Purbaya,saya ngerti ilmu ekonomi dan finansial..kita jd tahu betapa borosnya cara memerintah si Wiwi n The Geng.Kr Pak Purbaya kita jd tahu bahwa kita sebagai rakyat terlalu lana dibo'ongin..contoh fripor itu sdh jd milik kita ehh ngak tahunya cm 0,03 persen",purbayasaya ngerti ilmu ekonomi finansialkita tahu betapa boros cara perintah wiwi the gengkr tahu rakyat terlalu lana diboongincontoh fripor milik ehh ngak tahu 003 persen,netral,manual
2025-12-05T03:46:44Z,Purbaya Yudhi Sadewa,Jadinya ketahuan pejabat yg suka makan uang rakyat.....ini masuk lingkaran Dajjalut 🤣🤣🤣🤣🤣,jadi tahu jabat suka makan uang rakyatini masuk lingkar dajjalut,netral,manual
2025-12-05T03:43:36Z,Purbaya Yudhi Sadewa,Lanjut pak purbaya audit semua pak,lanjut audit,positif,manual
2025-09-09T07:32:23Z,Sri Mulyani Indrawati,"Tabayun, itu video sudah diubah dengan AI...Artificial Intelligence..Bu Sri Mulyani, adl Menteri pertama yang terkena fitnah AI...",tabayun video ubah aiartificial intelligencebu adl pertama kena fitnah,positif,manual
2025-07-24T06:39:12Z,Sri Mulyani Indrawati,Semoga para pensiunan naik gaji pensiun nya saya doakan bapak presiden dan ibu mentri Sri,moga pensiun naik gaji pensiun doa tri,positif,manual
2025-12-05T13:34:13Z,Purbaya Yudhi Sadewa,Perlu rakyat selidikin.. Ini.. Sejarah.. Yg tidak ingin kan Indonesia.. Hanya pki,perlu rakyat selidikin sejarah indonesia pki,negatif,manual
2025-09-14T03:07:24Z,Sri Mulyani Indrawati,Bu Sri kan Ustadzah,ustadzah,positif,manual
2025-12-04T02:09:21Z,Purbaya Yudhi Sadewa,Itu bos bos besar tidak pernah membayar pajak,bos bos besar bayar pajak,negatif,manual
2025-10-31T06:43:27Z,Sri Mulyani Indrawati,"Sudah di seting pada masa itu,jadi yg bener yg gg otoritanya kuran ma sd uk dipaket itu gk bisa apa2",ting masa itujadi bener otoritanya kur paket apa2,netral,manual
2025-12-05T01:47:18Z,Purbaya Yudhi Sadewa,Pdhal era sby dsr cuma 20% tp ekonomi bsa tumbuh 6% sdg era jokowi dsr capai 40% tp ekonomi tumbuh cuma 5% bsa jd krna kkn+mafia  marak/mwrajalela.....,pdhal era sby dsr ekonomi bsa tumbuh sdg era dsr capai ekonomi tumbuh bsa krna kknmafia marakmwrajalela,netral,manual
2025-10-14T00:25:51Z,Purbaya Yudhi Sadewa,Menurut Luhut Purbaya mengganggunya dari kejahatanya,luhut ganggu kejahatanya,netral,manual
2025-09-13T16:20:11Z,Sri Mulyani Indrawati,Semoga pak prabowo menghapus pajak di negri ini,moga hapus pajak negri,netral,manual
2025-12-04T13:42:29Z,Purbaya Yudhi Sadewa,Menko setingkat abunawas,menko tingkat abunawas,negatif,manual
2025-09-05T04:25:38Z,Sri Mulyani Indrawati,"Sekarang bnyak fitnah kawan yaitu ffitnah vidio hoak ai,memecah belah umat",sekarang bnyak fitnah kawan ffitnah vidio hoak aimemecah belah umat,positif,manual
2025-10-23T21:05:02Z,Purbaya Yudhi Sadewa,ekonomi .simpel buka .lapagan kerja. Marakat dapat duit belanja ke warug warurung belanja ketoko .9 bahan pokok di murah kn rakyat tenang gk mikiri politik bos,ekonomi simpel buka lapagan kerja marakat duit belanja warug warurung belanja toko bahan pokok murah rakyat tenang mikiri politik bos,netral,manual
2025-12-05T03:50:41Z,Purbaya Yudhi Sadewa,"Yg saya inget dari Menkeu sebelumnya cuma defisit, utang, beban negara. Menkeu sekarang banyak jelasin tentang ekonomi yg bikin saya tertarik dan ngerti pelan-pelan.",inget belum defisit utang beban negara sekarang jelasin ekonomi tarik ngerti pelanpelan,negatif,manual
2025-12-05T07:55:47Z,Purbaya Yudhi Sadewa,Betul  pk .  Itu .  Kami aja  terlambat bauayar pajk aja di marah2 .   Kok org kaya gk pajk .   Aneh .,betul lambat bauayar pajk marah2 kok org kaya pajk aneh,negatif,manual
2025-12-05T02:57:47Z,Purbaya Yudhi Sadewa,Jangan sampai ada pejabat dan prngusaha tdk bayar pajak,jabat prngusaha bayar pajak,netral,manual
2025-09-29T11:07:51Z,Sri Mulyani Indrawati,Saya sangat setuju dengan pernyataan ini,tuju nyata,netral,manual
2025-11-27T07:43:38Z,Purbaya Yudhi Sadewa,Untung anak buahnya pinter ya pak,untung anak buah pinter,netral,manual
2025-08-24T13:29:32Z,Sri Mulyani Indrawati,Knapa  ini pejabat publik pada gorogi berpidato gaya kurang pokus,knapa jabat publik gorogi pidato gaya kurang pokus,netral,manual
2025-08-31T11:21:44Z,Sri Mulyani Indrawati,"DPR TDK sahkan UU perampasan aset,, akhirnya rakyat sendiri yang sah kan UU nya,😅😅😅",dpr sahkan ampas aset akhir rakyat sendiri sah,netral,manual
